prop_handle,enum_value,term_value,description,model_handle,version_string,node_handle
follow_up_data,No,No,"An indication as to the existence of any follow-up data for the patient/subject/donor, typically in the form of a study-level supplemental data file.",ICDC,2.0.0-7412a28,diagnosis
follow_up_data,Not Applicable,Not Applicable,"An indication as to the existence of any follow-up data for the patient/subject/donor, typically in the form of a study-level supplemental data file.",ICDC,2.0.0-7412a28,diagnosis
concurrent_disease,Yes,Yes,An indication as to whether the patient/subject/donor suffers from any significant secondary disease condition(s).,ICDC,2.0.0-7412a28,diagnosis
concurrent_disease,No,No,An indication as to whether the patient/subject/donor suffers from any significant secondary disease condition(s).,ICDC,2.0.0-7412a28,diagnosis
concurrent_disease,Unknown,Unknown,An indication as to whether the patient/subject/donor suffers from any significant secondary disease condition(s).,ICDC,2.0.0-7412a28,diagnosis
file_type,Affymetrix GeneChip Analysis File,Affymetrix GeneChip Analysis File,"An indication as to the nature of the file in terms of its content, i.e. what type of information the file contains, as opposed to the file's format.",ICDC,2.0.0-7412a28,file
file_type,Array CGH Analysis File,Array CGH Analysis File,"An indication as to the nature of the file in terms of its content, i.e. what type of information the file contains, as opposed to the file's format.",ICDC,2.0.0-7412a28,file
file_type,Data Analysis Whitepaper,Data Analysis Whitepaper,"An indication as to the nature of the file in terms of its content, i.e. what type of information the file contains, as opposed to the file's format.",ICDC,2.0.0-7412a28,file
file_type,DNA Methylation Analysis File,DNA Methylation Analysis File,"An indication as to the nature of the file in terms of its content, i.e. what type of information the file contains, as opposed to the file's format.",ICDC,2.0.0-7412a28,file
file_type,Image File,Image File,"An indication as to the nature of the file in terms of its content, i.e. what type of information the file contains, as opposed to the file's format.",ICDC,2.0.0-7412a28,file
file_type,Index File,Index File,"An indication as to the nature of the file in terms of its content, i.e. what type of information the file contains, as opposed to the file's format.",ICDC,2.0.0-7412a28,file
file_type,Mutation Annotation File,Mutation Annotation File,"An indication as to the nature of the file in terms of its content, i.e. what type of information the file contains, as opposed to the file's format.",ICDC,2.0.0-7412a28,file
file_type,NanoString nCounter Canine IO Analysis File,NanoString nCounter Canine IO Analysis File,"An indication as to the nature of the file in terms of its content, i.e. what type of information the file contains, as opposed to the file's format.",ICDC,2.0.0-7412a28,file
file_type,Pathology Report,Pathology Report,"An indication as to the nature of the file in terms of its content, i.e. what type of information the file contains, as opposed to the file's format.",ICDC,2.0.0-7412a28,file
file_type,RNA Sequence File,RNA Sequence File,"An indication as to the nature of the file in terms of its content, i.e. what type of information the file contains, as opposed to the file's format.",ICDC,2.0.0-7412a28,file
file_type,scATAC Sequence File,scATAC Sequence File,"An indication as to the nature of the file in terms of its content, i.e. what type of information the file contains, as opposed to the file's format.",ICDC,2.0.0-7412a28,file
file_type,scH5 Matrix File,scH5 Matrix File,"An indication as to the nature of the file in terms of its content, i.e. what type of information the file contains, as opposed to the file's format.",ICDC,2.0.0-7412a28,file
file_type,scRNA Sequence File,scRNA Sequence File,"An indication as to the nature of the file in terms of its content, i.e. what type of information the file contains, as opposed to the file's format.",ICDC,2.0.0-7412a28,file
file_type,Study Protocol,Study Protocol,"An indication as to the nature of the file in terms of its content, i.e. what type of information the file contains, as opposed to the file's format.",ICDC,2.0.0-7412a28,file
file_type,Supplemental Data File,Supplemental Data File,"An indication as to the nature of the file in terms of its content, i.e. what type of information the file contains, as opposed to the file's format.",ICDC,2.0.0-7412a28,file
file_type,Variant Call File,Variant Call File,"An indication as to the nature of the file in terms of its content, i.e. what type of information the file contains, as opposed to the file's format.",ICDC,2.0.0-7412a28,file
file_type,Variant Report,Variant Report,"An indication as to the nature of the file in terms of its content, i.e. what type of information the file contains, as opposed to the file's format.",ICDC,2.0.0-7412a28,file
file_type,Whole Exome Sequence File,Whole Exome Sequence File,"An indication as to the nature of the file in terms of its content, i.e. what type of information the file contains, as opposed to the file's format.",ICDC,2.0.0-7412a28,file
file_type,Whole Genome Sequence File,Whole Genome Sequence File,"An indication as to the nature of the file in terms of its content, i.e. what type of information the file contains, as opposed to the file's format.",ICDC,2.0.0-7412a28,file
file_status,uploading,uploading,An enumerated representation of the status of any given file.,ICDC,2.0.0-7412a28,file
file_status,uploaded,uploaded,An enumerated representation of the status of any given file.,ICDC,2.0.0-7412a28,file
file_status,md5summing,md5summing,An enumerated representation of the status of any given file.,ICDC,2.0.0-7412a28,file
file_status,md5summed,md5summed,An enumerated representation of the status of any given file.,ICDC,2.0.0-7412a28,file
