prop_handle,enum_value,term_value,description,model_handle,version_string,node_handle
diagnosis,"Carcinoma, metastatic, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
diagnosis,"Carcinoma, NEC",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
diagnosis,"Carcinoma, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
diagnosis,"Carcinoma, undifferentiated, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
diagnosis,Carcinomatosis,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
diagnosis,Carotid body paraganglioma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
diagnosis,Cavernous hemangioma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
diagnosis,Central neurocytoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
diagnosis,"Central osteosarcoma, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
diagnosis,Central primitive neuroectodermal tumor,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
diagnosis,Cerebellar liponeurocytoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
diagnosis,Cholangiocarcinoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
diagnosis,Chondroblastic osteosarcoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
diagnosis,Chondroblastoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
diagnosis,"Chondroblastoma, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
diagnosis,Chondroid chordoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
diagnosis,"Chondroma, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
diagnosis,Chondromesenchymal Hamartoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
diagnosis,Chondromyxoid fibroma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
diagnosis,Chondrosarcoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
diagnosis,"Chondrosarcoma, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
diagnosis,Chordoid glioma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
diagnosis,Chordoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
diagnosis,"Chordoma, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
diagnosis,Choriocarcinoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
diagnosis,Choriocarcinoma combined with other germ cell elements,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
diagnosis,"Choriocarcinoma, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
diagnosis,Choroid plexus carcinoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
diagnosis,Choroid plexus papilloma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
diagnosis,"Choroid plexus papilloma, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
diagnosis,Choroid plexus tumor,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
diagnosis,"Choroid Plexus Tumors, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
diagnosis,Chromophobe Renal Cell Carcinoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
