prop_handle,enum_value,term_value,description,model_handle,version_string,node_handle
laboratory_test_name,"Anaplastic Lymphoma Kinase (ALK) Gene Arrangement, Tissue","Anaplastic Lymphoma Kinase (ALK) Gene Arrangement, Tissue",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Androstenedione, Serum","Androstenedione, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anion Gap, Serum","Anion Gap, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,Anti-DsDNA,Anti-DsDNA,The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Hbe Antibody, Serum","Anti-Hbe Antibody, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-HCV Antibody, Serum","Anti-HCV Antibody, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Interleukin 15 Antibody, Serum","Anti-Interleukin 15 Antibody, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Pneumococcal Antibody Serotype 1 (1) Post-Vaccination, Serum","Anti-Pneumococcal Antibody Serotype 1 (1) Post-Vaccination, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Pneumococcal Antibody Serotype 1 (1) Pre-Vaccination, Serum","Anti-Pneumococcal Antibody Serotype 1 (1) Pre-Vaccination, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Pneumococcal Antibody Serotype 1 (1) Random, Serum","Anti-Pneumococcal Antibody Serotype 1 (1) Random, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Pneumococcal Antibody Serotype 10A (34) Post-Vaccination, Serum","Anti-Pneumococcal Antibody Serotype 10A (34) Post-Vaccination, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Pneumococcal Antibody Serotype 10A (34) Pre-Vaccination, Serum","Anti-Pneumococcal Antibody Serotype 10A (34) Pre-Vaccination, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Pneumococcal Antibody Serotype 10A (34) Random, Serum","Anti-Pneumococcal Antibody Serotype 10A (34) Random, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Pneumococcal Antibody Serotype 11A (43) Post-Vaccination, Serum","Anti-Pneumococcal Antibody Serotype 11A (43) Post-Vaccination, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Pneumococcal Antibody Serotype 11A (43) Pre-Vaccination, Serum","Anti-Pneumococcal Antibody Serotype 11A (43) Pre-Vaccination, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Pneumococcal Antibody Serotype 11A (43) Random, Serum","Anti-Pneumococcal Antibody Serotype 11A (43) Random, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Pneumococcal Antibody Serotype 12F (12) Post-Vaccination, Serum","Anti-Pneumococcal Antibody Serotype 12F (12) Post-Vaccination, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Pneumococcal Antibody Serotype 12F (12) Pre-Vaccination, Serum","Anti-Pneumococcal Antibody Serotype 12F (12) Pre-Vaccination, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Pneumococcal Antibody Serotype 12F (12) Random, Serum","Anti-Pneumococcal Antibody Serotype 12F (12) Random, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Pneumococcal Antibody Serotype 14 (14) Post-Vaccination, Serum","Anti-Pneumococcal Antibody Serotype 14 (14) Post-Vaccination, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Pneumococcal Antibody Serotype 14 (14) Pre-Vaccination, Serum","Anti-Pneumococcal Antibody Serotype 14 (14) Pre-Vaccination, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Pneumococcal Antibody Serotype 14 (14) Random, Serum","Anti-Pneumococcal Antibody Serotype 14 (14) Random, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Pneumococcal Antibody Serotype 15B (54) Post-Vaccination, Serum","Anti-Pneumococcal Antibody Serotype 15B (54) Post-Vaccination, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Pneumococcal Antibody Serotype 15B (54) Pre-Vaccination, Serum","Anti-Pneumococcal Antibody Serotype 15B (54) Pre-Vaccination, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Pneumococcal Antibody Serotype 15B (54) Random, Serum","Anti-Pneumococcal Antibody Serotype 15B (54) Random, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Pneumococcal Antibody Serotype 17F (17) Post-Vaccination, Serum","Anti-Pneumococcal Antibody Serotype 17F (17) Post-Vaccination, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Pneumococcal Antibody Serotype 17F (17) Pre-Vaccination, Serum","Anti-Pneumococcal Antibody Serotype 17F (17) Pre-Vaccination, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Pneumococcal Antibody Serotype 17F (17) Random, Serum","Anti-Pneumococcal Antibody Serotype 17F (17) Random, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Pneumococcal Antibody Serotype 18C (56) Post-Vaccination, Serum","Anti-Pneumococcal Antibody Serotype 18C (56) Post-Vaccination, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Pneumococcal Antibody Serotype 18C (56) Pre-Vaccination, Serum","Anti-Pneumococcal Antibody Serotype 18C (56) Pre-Vaccination, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Pneumococcal Antibody Serotype 18C (56) Random, Serum","Anti-Pneumococcal Antibody Serotype 18C (56) Random, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Pneumococcal Antibody Serotype 19A (57) Post-Vaccination, Serum","Anti-Pneumococcal Antibody Serotype 19A (57) Post-Vaccination, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Pneumococcal Antibody Serotype 19A (57) Pre-Vaccination, Serum","Anti-Pneumococcal Antibody Serotype 19A (57) Pre-Vaccination, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Pneumococcal Antibody Serotype 19A (57) Random, Serum","Anti-Pneumococcal Antibody Serotype 19A (57) Random, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Pneumococcal Antibody Serotype 19F (19) Post-Vaccination, Serum","Anti-Pneumococcal Antibody Serotype 19F (19) Post-Vaccination, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Pneumococcal Antibody Serotype 19F (19) Pre-Vaccination, Serum","Anti-Pneumococcal Antibody Serotype 19F (19) Pre-Vaccination, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Pneumococcal Antibody Serotype 19F (19) Random, Serum","Anti-Pneumococcal Antibody Serotype 19F (19) Random, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Pneumococcal Antibody Serotype 2 (2) Post-Vaccination, Serum","Anti-Pneumococcal Antibody Serotype 2 (2) Post-Vaccination, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Pneumococcal Antibody Serotype 2 (2) Pre-Vaccination, Serum","Anti-Pneumococcal Antibody Serotype 2 (2) Pre-Vaccination, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Pneumococcal Antibody Serotype 2 (2) Random, Serum","Anti-Pneumococcal Antibody Serotype 2 (2) Random, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Pneumococcal Antibody Serotype 20 (20) Post-Vaccination, Serum","Anti-Pneumococcal Antibody Serotype 20 (20) Post-Vaccination, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Pneumococcal Antibody Serotype 20 (20) Random, Serum","Anti-Pneumococcal Antibody Serotype 20 (20) Random, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Pneumococcal Antibody Serotype 20(20) Pre-Vaccination, Serum","Anti-Pneumococcal Antibody Serotype 20(20) Pre-Vaccination, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Pneumococcal Antibody Serotype 22F (22) Post-Vaccination, Serum","Anti-Pneumococcal Antibody Serotype 22F (22) Post-Vaccination, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Pneumococcal Antibody Serotype 22F (22) Pre-Vaccination, Serum","Anti-Pneumococcal Antibody Serotype 22F (22) Pre-Vaccination, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Pneumococcal Antibody Serotype 22F (22) Random, Serum","Anti-Pneumococcal Antibody Serotype 22F (22) Random, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Pneumococcal Antibody Serotype 23F (23) Post-Vaccination, Serum","Anti-Pneumococcal Antibody Serotype 23F (23) Post-Vaccination, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Pneumococcal Antibody Serotype 23F (23) Pre-Vaccination, Serum","Anti-Pneumococcal Antibody Serotype 23F (23) Pre-Vaccination, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Pneumococcal Antibody Serotype 23F (23) Random, Serum","Anti-Pneumococcal Antibody Serotype 23F (23) Random, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Pneumococcal Antibody Serotype 3 (3) Post-Vaccination, Serum","Anti-Pneumococcal Antibody Serotype 3 (3) Post-Vaccination, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Pneumococcal Antibody Serotype 3 (3) Pre-Vaccination, Serum","Anti-Pneumococcal Antibody Serotype 3 (3) Pre-Vaccination, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Pneumococcal Antibody Serotype 3 (3) Random, Serum","Anti-Pneumococcal Antibody Serotype 3 (3) Random, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Pneumococcal Antibody Serotype 33F (70) Post-Vaccination, Serum","Anti-Pneumococcal Antibody Serotype 33F (70) Post-Vaccination, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Pneumococcal Antibody Serotype 33F (70) Pre-Vaccination, Serum","Anti-Pneumococcal Antibody Serotype 33F (70) Pre-Vaccination, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Pneumococcal Antibody Serotype 33F (70) Random, Serum","Anti-Pneumococcal Antibody Serotype 33F (70) Random, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Anti-Pneumococcal Antibody Serotype 4 (4) Post-Vaccination, Serum","Anti-Pneumococcal Antibody Serotype 4 (4) Post-Vaccination, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
